6117.31160 0.12632 4.45269 6402.52740 0.30955 4.38641 6677.03189 0.48146 4.32219 6955.90519 0.63672 4.27020 7267.86184 0.78066 4.23243 7610.32574 0.90616 4.21495 7978.19956 1.01352 4.21592 8341.83560 1.11263 4.21906 8694.93961 1.20589 4.22130 9043.53831 1.29317 4.22458 9386.89640 1.37526 4.22842 9720.26241 1.45350 4.23101 10044.66610 1.52819 4.23265 10361.30504 1.59959 4.23365 10670.46127 1.66800 4.23405
6119.04499 0.12833 4.45117 6403.96401 0.31198 4.38437 6677.32055 0.48436 4.31936 6952.79517 0.64016 4.26598 7256.15218 0.78453 4.22576 7592.50199 0.90982 4.20722 7957.56171 1.01720 4.20774 8319.07808 1.11643 4.21052 8670.72416 1.20977 4.21258 9018.18367 1.29715 4.21573 9360.98256 1.37926 4.21961 9693.96966 1.45752 4.22228 10018.07317 1.53222 4.22401 10334.38821 1.60365 4.22508 10643.09183 1.67210 4.22549
6120.76704 0.13035 4.44964 6405.36264 0.31442 4.38231 6677.47349 0.48726 4.31651 6949.29469 0.64359 4.26167 7244.08057 0.78824 4.21915 7574.24732 0.91339 4.19946 7936.57858 1.02082 4.19954 8295.92706 1.12018 4.20192 8646.15734 1.21361 4.20381 8992.53339 1.30108 4.20685 9334.75985 1.38325 4.21075 9667.31522 1.46154 4.21347 9991.17489 1.53626 4.21531 10307.15982 1.60771 4.21643 10615.50486 1.67620 4.21687
6122.47727 0.13237 4.44810 6406.72149 0.31686 4.38024 6677.48159 0.49015 4.31362 6945.40617 0.64702 4.25727 7231.68634 0.79181 4.21261 7555.68357 0.91686 4.19173 7915.27189 1.02436 4.19133 8272.35816 1.12389 4.19327 8621.28642 1.21740 4.19501 8966.52743 1.30499 4.19791 9308.23700 1.38722 4.20184 9640.32264 1.46556 4.20460 9963.95944 1.54029 4.20654 10279.69421 1.61177 4.20773 10587.64776 1.68031 4.20820
6124.17572 0.13440 4.44655 6408.03715 0.31930 4.37815 6677.33964 0.49303 4.31070 6941.10477 0.65043 4.25279 7218.99707 0.79526 4.20611 7536.81235 0.92023 4.18401 7893.55281 1.02784 4.18307 8248.43234 1.12754 4.18459 8596.04194 1.22114 4.18617 8940.14837 1.30886 4.18892 9281.32654 1.39116 4.19287 9612.98130 1.46955 4.19567 9936.39182 1.54431 4.19770 10251.89578 1.61582 4.19898 10559.41945 1.68442 4.19946
6125.86161 0.13643 4.44500 6409.30878 0.32175 4.37605 6677.06121 0.49592 4.30774 6936.38691 0.65383 4.24821 7206.03496 0.79858 4.19967 7517.65028 0.92351 4.17631 7871.50310 1.03125 4.17480 8224.18830 1.13112 4.17589 8570.44162 1.22484 4.17730 8913.44240 1.31269 4.17989 9254.01894 1.39507 4.18384 9585.29819 1.47352 4.18670 9908.43601 1.54832 4.18880 10223.73082 1.61986 4.19016 10530.77498 1.68853 4.19062
6127.53495 0.13847 4.44344 6410.53520 0.32420 4.37393 6676.63403 0.49879 4.30475 6931.23718 0.65721 4.24353 7192.78282 0.80180 4.19325 7498.20239 0.92673 4.16859 7849.25080 1.03458 4.16655 8199.60752 1.13465 4.16717 8544.44072 1.22849 4.16837 8886.40056 1.31647 4.17084 9226.33343 1.39895 4.17476 9557.19402 1.47747 4.17765 9880.08182 1.55231 4.17983 10195.19469 1.62389 4.18128 10501.74211 1.69263 4.18173
6129.19561 0.14052 4.44186 6411.71344 0.32666 4.37179 6676.05571 0.50167 4.30173 6925.63999 0.66058 4.23875 7179.27553 0.80492 4.18687 7478.41162 0.92987 4.16086 7826.68642 1.03786 4.15827 8174.71986 1.13812 4.15841 8518.05823 1.23210 4.15939 8858.98598 1.32019 4.16174 9198.22299 1.40280 4.16561 9528.70506 1.48138 4.16855 9851.40273 1.55627 4.17082 10166.33273 1.62788 4.17236 10472.42440 1.69670 4.17280
6130.84227 0.14257 4.44028 6412.84377 0.32912 4.36964 6675.31710 0.50453 4.29867 6919.59551 0.66395 4.23388 7165.51919 0.80795 4.18050 7458.32542 0.93292 4.15313 7803.74136 1.04107 4.14996 8149.50826 1.14153 4.14964 8491.35185 1.23566 4.15037 8831.19540 1.32388 4.15260 9169.70068 1.40660 4.15641 9499.82347 1.48525 4.15941 9822.32973 1.56019 4.16177 10137.01118 1.63185 4.16337 10442.72264 1.70074 4.16383
6132.47612 0.14462 4.43868 6413.92606 0.33158 4.36747 6674.41605 0.50739 4.29558 6913.07808 0.66730 4.22889 7151.54476 0.81091 4.17416 7437.97472 0.93589 4.14542 7780.53238 1.04420 4.14165 8123.96543 1.14487 4.14084 8464.27997 1.23916 4.14132 8803.00449 1.32753 4.14340 9140.80110 1.41036 4.14717 9470.57060 1.48908 4.15022 9792.88666 1.56407 4.15267 10107.28109 1.63580 4.15432 10412.64304 1.70474 4.15481
6134.09710 0.14669 4.43708 6414.95905 0.33405 4.36528 6673.34328 0.51024 4.29245 6906.08340 0.67064 4.22379 7137.22907 0.81379 4.16779 7417.41954 0.93878 4.13772 7757.04106 1.04726 4.13334 8098.12685 1.14814 4.13204 8436.84136 1.24260 4.13225 8774.43671 1.33111 4.13416 9111.56762 1.41408 4.13788 9440.97375 1.49287 4.14099 9762.95078 1.56792 4.14350 10077.13751 1.63970 4.14523 10382.16192 1.70871 4.14575
6135.70517 0.14876 4.43546 6415.93962 0.33651 4.36308 6672.09398 0.51308 4.28928 6898.59527 0.67396 4.21858 7122.80705 0.81658 4.16149 7396.66108 0.94158 4.13005 7733.22930 1.05025 4.12502 8071.91184 1.15134 4.12321 8409.06730 1.24596 4.12315 8745.45508 1.33464 4.12489 9081.89062 1.41774 4.12855 9410.93628 1.49662 4.13170 9732.62887 1.57175 4.13427 10046.57207 1.64358 4.13607 10351.23818 1.71265 4.13663
6137.29992 0.15084 4.43384 6416.86692 0.33898 4.36086 6670.66224 0.51592 4.28607 6890.60095 0.67728 4.21325 7108.27200 0.81927 4.15525 7375.75182 0.94429 4.12242 7709.18043 1.05316 4.11670 8045.41486 1.15446 4.11437 8380.94357 1.24926 4.11404 8716.08412 1.33810 4.11559 9051.81858 1.42134 4.11919 9380.47578 1.50032 4.12238 9701.90356 1.57553 4.12500 10015.62443 1.64742 4.12687 10319.91814 1.71656 4.12746
6138.88142 0.15292 4.43220 6417.73722 0.34145 4.35863 6669.04115 0.51875 4.28282 6882.09749 0.68058 4.20780 7093.61801 0.82188 4.14905 7354.71935 0.94692 4.11483 7684.78729 1.05600 4.10834 8018.69847 1.15751 4.10555 8352.49893 1.25248 4.10491 8686.38975 1.34149 4.10627 9021.33020 1.42488 4.10980 9349.56031 1.50396 4.11300 9670.66131 1.57926 4.11567 9984.26784 1.65121 4.11764 10288.18337 1.72042 4.11825
6140.44838 0.15501 4.43055 6418.54759 0.34393 4.35637 6667.22591 0.52156 4.27953 6873.05991 0.68388 4.20222 7078.86104 0.82441 4.14290 7333.57643 0.94947 4.10728 7660.16882 1.05877 4.10000 7991.72833 1.16047 4.09674 8323.72478 1.25563 4.09577 8656.25658 1.34481 4.09691 8990.40746 1.42835 4.10036 9318.23885 1.50754 4.10359 9639.02847 1.58293 4.10631 9952.42855 1.65495 4.10835 10256.09504 1.72422 4.10902
6142.00067 0.15711 4.42889 6419.29683 0.34640 4.35410 6665.21188 0.52437 4.27620 6863.44762 0.68717 4.19650 7064.03508 0.82687 4.13681 7312.29799 0.95194 4.09977 7635.32599 1.06146 4.09167 7964.50194 1.16335 4.08793 8294.60205 1.25870 4.08660 8625.80377 1.34805 4.08755 8959.13935 1.43175 4.09091 9286.49951 1.51105 4.09415 9606.96043 1.58653 4.09691 9920.15622 1.65863 4.09903 10223.57391 1.72796 4.09976
6143.53808 0.15921 4.42722 6419.97997 0.34887 4.35181 6662.98669 0.52717 4.27282 6853.43229 0.69037 4.19076 7049.15277 0.82925 4.13076 7290.90400 0.95434 4.09228 7610.18816 1.06408 4.08332 7936.98248 1.16616 4.07910 8265.17533 1.26170 4.07743 8595.01901 1.35122 4.07817 8927.46943 1.43508 4.08143 9254.36263 1.51450 4.08468 9574.47623 1.59008 4.08748 9887.47332 1.66225 4.08967 10190.66289 1.73165 4.09047
6145.05883 0.16133 4.42554 6420.59481 0.35135 4.34951 6660.55049 0.52996 4.26939 6843.21486 0.69346 4.18508 7034.23458 0.83156 4.12477 7269.50548 0.95665 4.08486 7584.85479 1.06663 4.07498 7909.26598 1.16889 4.07030 8235.48496 1.26462 4.06826 8563.82138 1.35432 4.06875 8895.39783 1.43833 4.07192 9221.76438 1.51788 4.07517 9541.50297 1.59356 4.07800 9854.38071 1.66581 4.08029 10157.34225 1.73527 4.08117
6146.56443 0.16345 4.42385 6421.13801 0.35382 4.34718 6657.89166 0.53274 4.26592 6832.79376 0.69643 4.17946 7019.28794 0.83380 4.11883 7248.10859 0.95888 4.07751 7559.31872 1.06910 4.06665 7881.34031 1.17154 4.06151 8205.50808 1.26746 4.05909 8532.27220 1.35734 4.05932 8862.96426 1.44152 4.06239 9188.78887 1.52119 4.06563 9508.11097 1.59698 4.06849 9820.88214 1.66930 4.07089 10123.54881 1.73883 4.07181
6148.05259 0.16557 4.42214 6421.60332 0.35629 4.34484 6655.00951 0.53551 4.26240 6822.20502 0.69930 4.17390 7004.31076 0.83599 4.11294 7226.91432 0.96104 4.07026 7533.64965 1.07151 4.05833 7853.19850 1.17412 4.05271 8175.37659 1.27021 4.04994 8500.41799 1.36029 4.04987 8830.12402 1.44462 4.05283 9155.36544 1.52444 4.05606 9474.31174 1.60033 4.05896 9786.87013 1.67273 4.06143 10089.38317 1.74232 4.06245
6149.52339 0.16770 4.42043 6421.99305 0.35876 4.34247 6651.89654 0.53827 4.25883 6811.45931 0.70206 4.16840 6989.28814 0.83811 4.10708 7205.85169 0.96312 4.06311 7507.76651 1.07385 4.05001 7824.90902 1.17662 4.04394 8145.08036 1.27289 4.04082 8468.38498 1.36315 4.04045 8796.91034 1.44766 4.04325 9121.60763 1.52760 4.04648 9440.11358 1.60361 4.04940 9752.49892 1.67609 4.05195 10054.80741 1.74575 4.05305
6150.97554 0.16984 4.41870 6422.30430 0.36122 4.34009 6648.54883 0.54102 4.25520 6800.56821 0.70472 4.16296 6974.26581 0.84018 4.10128 7184.92331 0.96514 4.05604 7481.75601 1.07613 4.04171 7796.47667 1.17906 4.03518 8114.54504 1.27550 4.03168 8436.16315 1.36594 4.03104 8763.52122 1.45061 4.03370 9087.54452 1.53069 4.03689 9405.60468 1.60681 4.03984 9717.73646 1.67939 4.04246 10019.77301 1.74912 4.04362
6152.40856 0.17199 4.41695 6422.53091 0.36369 4.33769 6644.94137 0.54377 4.25151 6789.55166 0.70730 4.15757 6959.25603 0.84219 4.09552 7164.10938 0.96710 4.04904 7455.57835 1.07834 4.03341 7767.88284 1.18142 4.02643 8083.78260 1.27804 4.02255 8403.64169 1.36865 4.02162 8729.85068 1.45349 4.02413 9053.18352 1.53370 4.02730 9370.78824 1.60993 4.03027 9682.58568 1.68261 4.03294 9984.36119 1.75242 4.03418
6153.82282 0.17414 4.41520 6422.66969 0.36615 4.33527 6641.06582 0.54650 4.24777 6778.42295 0.70978 4.15223 6944.29938 0.84416 4.08982 7143.38949 0.96899 4.04212 7429.28105 1.08048 4.02513 7739.10665 1.18371 4.01769 8052.82398 1.28050 4.01342 8370.80603 1.37130 4.01217 8695.93416 1.45629 4.01457 9018.49527 1.53665 4.01768 9335.69582 1.61298 4.02071 9647.07638 1.68576 4.02341 9948.62415 1.75564 4.02472
6155.21593 0.17630 4.41343 6422.71965 0.36860 4.33283 6636.91959 0.54921 4.24397 6767.17094 0.71218 4.14694 6929.39782 0.84608 4.08416 7122.80244 0.97083 4.03527 7402.90492 1.08256 4.01687 7710.13731 1.18594 4.00895 8021.67397 1.28289 4.00429 8337.84259 1.37387 4.00275 8661.71718 1.45902 4.00499 8983.44554 1.53952 4.00804 9300.25115 1.61597 4.01111 9611.16793 1.68885 4.01384 9912.58300 1.75880 4.01526
6156.58757 0.17847 4.41165 6422.67464 0.37105 4.33037 6632.49885 0.55191 4.24011 6755.76283 0.71452 4.14168 6914.51507 0.84796 4.07855 7102.29915 0.97261 4.02848 7376.43135 1.08458 4.00863 7681.08308 1.18811 4.00023 7990.36039 1.28522 3.99517 8304.69307 1.37636 3.99334 8627.21835 1.46168 3.99540 8948.03943 1.54233 3.99837 9264.48312 1.61888 4.00150 9574.86991 1.69188 4.00423 9876.08796 1.76190 4.00576
6157.93753 0.18065 4.40986 6422.53652 0.37349 4.32789 6627.79150 0.55460 4.23619 6744.21345 0.71679 4.13644 6899.62979 0.84980 4.07296 7081.83767 0.97435 4.02173 7349.81757 1.08653 4.00039 7651.81441 1.19020 3.99150 7958.85319 1.28748 3.98605 8271.36488 1.37878 3.98393 8592.42560 1.46427 3.98578 8912.30512 1.54507 3.98868 9228.32979 1.62174 3.99186 9538.20384 1.69485 3.99460 9839.31686 1.76493 3.99624
6159.26303 0.18283 4.40805 6422.30451 0.37594 4.32538 6622.79442 0.55727 4.23221 6732.49720 0.71901 4.13119 6884.75668 0.85160 4.06742 7061.41130 0.97603 4.01503 7323.10532 1.08842 3.99219 7622.38226 1.19223 3.98278 7927.22624 1.28965 3.97696 8237.86492 1.38112 3.97454 8557.49171 1.46679 3.97619 8876.34298 1.54774 3.97899 9191.82906 1.62452 3.98219 9501.17636 1.69774 3.98495 9802.30116 1.76788 3.98674
6160.56450 0.18501 4.40623 6421.97019 0.37837 4.32285 6617.49651 0.55992 4.22817 6720.64444 0.72119 4.12596 6869.90059 0.85336 4.06191 7040.99209 0.97766 4.00837 7296.37330 1.09023 3.98402 7592.90672 1.19418 3.97410 7895.53972 1.29175 3.96790 8204.15290 1.38339 3.96515 8522.36689 1.46922 3.96661 8840.12228 1.55034 3.96929 9155.01100 1.62724 3.97249 9463.78366 1.70058 3.97527 9764.91276 1.77078 3.97721
6161.84254 0.18721 4.40440 6421.52986 0.38080 4.32030 6611.88873 0.56256 4.22406 6708.70547 0.72330 4.12075 6855.05322 0.85508 4.05643 7020.60351 0.97924 4.00175 7269.64032 1.09196 3.97591 7563.34996 1.19605 3.96545 7863.65420 1.29377 3.95885 8170.29708 1.38557 3.95578 8486.99465 1.47159 3.95702 8803.59765 1.55286 3.95957 9117.89444 1.62990 3.96278 9426.20035 1.70334 3.96559 9727.13575 1.77362 3.96764
6163.09469 0.18941 4.40255 6420.97843 0.38323 4.31773 6605.96574 0.56518 4.21988 6696.72193 0.72535 4.11560 6840.23032 0.85676 4.05099 7000.23305 0.98076 3.99518 7242.96139 1.09363 3.96786 7533.64838 1.19785 3.95681 7831.71137 1.29571 3.94984 8136.31955 1.38768 3.94643 8451.35384 1.47387 3.94742 8766.82898 1.55531 3.94985 9080.52487 1.63248 3.95307 9388.34234 1.70604 3.95590 9688.96107 1.77640 3.95802
6164.31898 0.19161 4.40069 6420.31566 0.38565 4.31513 6599.71606 0.56779 4.21563 6684.68702 0.72734 4.11049 6825.40300 0.85840 4.04558 6979.88018 0.98224 3.98864 7216.42629 1.09521 3.95990 7503.85044 1.19958 3.94820 7799.66511 1.29758 3.94085 8102.21091 1.38971 3.93711 8415.54523 1.47608 3.93784 8729.82583 1.55768 3.94014 9042.89356 1.63498 3.94335 9350.16452 1.70866 3.94620 9650.55588 1.77911 3.94841
6165.51604 0.19383 4.39882 6419.53430 0.38805 4.31251 6593.13491 0.57037 4.21131 6672.60497 0.72926 4.10542 6810.56775 0.86000 4.04020 6959.61985 0.98367 3.98217 7189.95158 1.09673 3.95199 7473.91798 1.20125 3.93959 7767.46894 1.29937 3.93187 8067.95177 1.39165 3.92780 8379.61704 1.47820 3.92829 8692.65134 1.55996 3.93044 9005.01131 1.63740 3.93363 9311.64856 1.71121 3.93648 9611.76708 1.78175 3.93877
6166.68398 0.19604 4.39693 6418.63237 0.39046 4.30987 6586.20627 0.57294 4.20692 6660.43627 0.73115 4.10036 6795.74975 0.86155 4.03487 6939.47516 0.98504 3.97576 7163.44902 1.09819 3.94412 7443.96361 1.20284 3.93102 7735.25070 1.30109 3.92293 8033.57264 1.39353 3.91851 8343.52905 1.48025 3.91874 8655.26772 1.56217 3.92075 8966.87998 1.63975 3.92391 9272.89114 1.71368 3.92676 9572.54310 1.78433 3.92909
6167.82113 0.19827 4.39502 6417.60789 0.39285 4.30720 6578.92302 0.57548 4.20245 6648.18255 0.73298 4.09533 6781.00304 0.86304 4.02960 6919.48009 0.98636 3.96942 7137.19190 1.09957 3.93636 7413.96612 1.20436 3.92249 7702.99833 1.30273 3.91403 7999.11180 1.39532 3.90925 8307.31670 1.48221 3.90922 8617.72605 1.56430 3.91107 8928.47927 1.64202 3.91418 9233.88502 1.71608 3.91704 9533.00902 1.78684 3.91939
6168.92580 0.20050 4.39310 6416.45437 0.39523 4.30450 6571.27807 0.57800 4.19791 6635.85311 0.73475 4.09034 6766.27419 0.86450 4.02437 6899.62294 0.98764 3.96315 7111.20625 1.10088 3.92871 7383.91380 1.20581 3.91398 7670.61890 1.30430 3.90514 7964.57928 1.39704 3.90001 8270.99800 1.48410 3.89972 8579.99538 1.56635 3.90140 8889.78044 1.64423 3.90444 9194.59974 1.71841 3.90730 9493.25055 1.78928 3.90969
6169.99887 0.20274 4.39117 6415.17268 0.39760 4.30178 6563.30477 0.58050 4.19330 6623.43386 0.73646 4.08537 6751.55069 0.86590 4.01917 6880.00031 0.98886 3.95699 7085.51642 1.10212 3.92118 7353.82327 1.20719 3.90550 7638.24683 1.30580 3.89630 7930.04063 1.39868 3.89082 8234.57752 1.48591 3.89025 8542.16002 1.56832 3.89175 8850.87527 1.64635 3.89469 9155.06081 1.72066 3.89756 9453.27689 1.79164 3.90000
6171.03748 0.20498 4.38922 6413.75508 0.39997 4.29903 6555.02212 0.58297 4.18864 6610.92024 0.73812 4.08042 6736.83459 0.86726 4.01402 6860.58532 0.99003 3.95090 7060.33332 1.10330 3.91382 7323.67546 1.20851 3.89705 7605.81247 1.30723 3.88747 7895.42246 1.40025 3.88165 8198.03503 1.48764 3.88079 8504.14584 1.57021 3.88211 8811.78889 1.64840 3.88496 9115.26932 1.72285 3.88782 9413.00240 1.79393 3.89029
6172.03896 0.20722 4.38726 6412.19968 0.40232 4.29626 6546.40851 0.58542 4.18391 6598.33870 0.73973 4.07551 6722.10464 0.86858 4.00890 6841.40517 0.99116 3.94492 7035.48925 1.10441 3.90659 7293.48218 1.20977 3.88861 7573.29288 1.30860 3.87867 7860.69323 1.40175 3.87250 8161.33670 1.48931 3.87133 8465.98361 1.57203 3.87247 8772.43516 1.65038 3.87520 9075.28554 1.72495 3.87807 9372.47677 1.79615 3.88058
6173.00556 0.20947 4.38528 6410.50133 0.40467 4.29345 6537.46597 0.58783 4.17912 6585.69090 0.74128 4.07063 6707.38453 0.86986 4.00382 6822.53528 0.99223 3.93905 7010.89907 1.10547 3.89944 7263.31796 1.21096 3.88022 7540.75507 1.30989 3.86989 7825.92879 1.40318 3.86337 8124.59676 1.49089 3.86190 8427.69729 1.57378 3.86285 8732.87043 1.65228 3.86545 9035.07947 1.72698 3.86833 9331.72142 1.79830 3.87086
6173.93256 0.21173 4.38328 6408.65744 0.40700 4.29062 6528.17820 0.59021 4.17427 6573.00337 0.74276 4.06579 6692.66570 0.87109 3.99877 6803.97378 0.99326 3.93329 6986.51555 1.10648 3.89238 7233.16866 1.21209 3.87187 7508.20335 1.31112 3.86115 7791.09825 1.40454 3.85426 8087.76389 1.49241 3.85250 8389.31803 1.57545 3.85325 8693.18790 1.65411 3.85571 8994.63004 1.72895 3.85857 9290.75265 1.80037 3.86114
6174.81868 0.21399 4.38127 6406.66275 0.40932 4.28776 6518.53623 0.59256 4.16936 6560.27592 0.74420 4.06099 6677.95179 0.87227 3.99376 6785.69679 0.99424 3.92763 6962.29462 1.10744 3.88539 7203.18818 1.21315 3.86359 7475.67674 1.31229 3.85244 7756.23649 1.40583 3.84518 8050.93655 1.49385 3.84313 8350.85491 1.57705 3.84367 8653.31785 1.65587 3.84596 8954.00578 1.73084 3.84882 9249.55162 1.80238 3.85141
